Started 11/09/17 14:45:42 in McCain 321
Landscape|Landowners|Budget|Expected Damage|Total Run Time|Second Stage Time|Create Model Time|Optimize Time|Allocation|Levels|Allocation Method|Total Budget Used|Remaining Budget|Maximum Amount Offered|Level Amounts|Area of Each Landowner|Time Completed
SantaFe|4|20000|128.674490538|175.861514161|175.762690994|0.0|0.0823051846|[0, 4, 4, 0]|10|Hybrid|19106.5688926|893.431107423|39.8288066012|[0.0, 4.4254229556888891, 8.8508459113777782, 13.276268867066667, 17.701691822755556, 22.127114778444444, 26.552537734133331, 30.977960689822218, 35.403383645511106, 39.828806601199993]|[543.1415, 539.682, 539.682, 539.682]|11/09/17 18:21:30
SantaFe|4|20000|128.925222499|172.118642414|172.022839195|0.0|0.0792545161985|[0, 4, 4, 0]|10|Hybrid|19106.5688926|893.431107423|39.8288066012|[0.0, 4.4254229556888891, 8.8508459113777782, 13.276268867066667, 17.701691822755556, 22.127114778444444, 26.552537734133331, 30.977960689822218, 35.403383645511106, 39.828806601199993]|[543.1415, 539.682, 539.682, 539.682]|11/09/17 18:24:22
SantaFe|4|20000|129.077729074|174.438014543|174.338385259|0.0|0.0823051846|[0, 4, 4, 0]|10|Hybrid|19106.5688926|893.431107423|39.8288066012|[0.0, 4.4254229556888891, 8.8508459113777782, 13.276268867066667, 17.701691822755556, 22.127114778444444, 26.552537734133331, 30.977960689822218, 35.403383645511106, 39.828806601199993]|[543.1415, 539.682, 539.682, 539.682]|11/09/17 18:27:17
SantaFe|4|20000|128.229305032|175.142597486|174.991188191|0.0|0.127249423502|[0, 0, 13, 0]|15|Hybrid|19959.5407181|40.4592818618|39.8288066012|[0.0, 2.8449147572285716, 5.6898295144571431, 8.5347442716857138, 11.379659028914286, 14.224573786142859, 17.069488543371431, 19.914403300600004, 22.759318057828576, 25.604232815057149, 28.449147572285721, 31.294062329514293, 34.138977086742862, 36.983891843971435, 39.828806601200007]|[543.1415, 539.682, 539.682, 539.682]|11/09/17 18:30:12
SantaFe|4|20000|128.360149531|173.380940448|173.217036923|0.0|0.139942195166|[0, 0, 13, 0]|15|Hybrid|19959.5407181|40.4592818618|39.8288066012|[0.0, 2.8449147572285716, 5.6898295144571431, 8.5347442716857138, 11.379659028914286, 14.224573786142859, 17.069488543371431, 19.914403300600004, 22.759318057828576, 25.604232815057149, 28.449147572285721, 31.294062329514293, 34.138977086742862, 36.983891843971435, 39.828806601200007]|[543.1415, 539.682, 539.682, 539.682]|11/09/17 18:33:05
SantaFe|4|20000|127.989722413|173.806206183|173.642290712|0.0|0.14021895977|[0, 0, 13, 0]|15|Hybrid|19959.5407181|40.4592818618|39.8288066012|[0.0, 2.8449147572285716, 5.6898295144571431, 8.5347442716857138, 11.379659028914286, 14.224573786142859, 17.069488543371431, 19.914403300600004, 22.759318057828576, 25.604232815057149, 28.449147572285721, 31.294062329514293, 34.138977086742862, 36.983891843971435, 39.828806601200007]|[543.1415, 539.682, 539.682, 539.682]|11/09/17 18:35:59
SantaFe|4|20000|128.628011221|172.103781606|171.958586288|0.0|0.121643020313|[0, 0, 13, 0]|15|Hybrid|19959.5407181|40.4592818618|39.8288066012|[0.0, 2.8449147572285716, 5.6898295144571431, 8.5347442716857138, 11.379659028914286, 14.224573786142859, 17.069488543371431, 19.914403300600004, 22.759318057828576, 25.604232815057149, 28.449147572285721, 31.294062329514293, 34.138977086742862, 36.983891843971435, 39.828806601200007]|[543.1415, 539.682, 539.682, 539.682]|11/09/17 18:38:51
SantaFe|4|20000|128.476716011|173.066089851|172.902219038|0.0|0.140338142059|[0, 0, 13, 0]|15|Hybrid|19959.5407181|40.4592818618|39.8288066012|[0.0, 2.8449147572285716, 5.6898295144571431, 8.5347442716857138, 11.379659028914286, 14.224573786142859, 17.069488543371431, 19.914403300600004, 22.759318057828576, 25.604232815057149, 28.449147572285721, 31.294062329514293, 34.138977086742862, 36.983891843971435, 39.828806601200007]|[543.1415, 539.682, 539.682, 539.682]|11/09/17 18:41:44
SantaFe|4|20000|128.98562703|173.81568786|173.556595517|0.0|0.204284418436|[0, 0, 17, 0]|20|Hybrid|19232.2700037|767.729996288|39.8288066012|[0.0, 2.0962529790105262, 4.1925059580210524, 6.2887589370315791, 8.3850119160421048, 10.481264895052631, 12.577517874063156, 14.673770853073682, 16.77002383208421, 18.866276811094735, 20.962529790105261, 23.058782769115787, 25.155035748126313, 27.251288727136838, 29.347541706147364, 31.44379468515789, 33.540047664168419, 35.636300643178949, 37.732553622189478, 39.828806601200007]|[543.1415, 539.682, 539.682, 539.682]|11/09/17 18:44:38
SantaFe|4|20000|129.038999761|172.220724463|172.021055159|0.0|0.168548789219|[0, 0, 17, 0]|20|Hybrid|19232.2700037|767.729996288|39.8288066012|[0.0, 2.0962529790105262, 4.1925059580210524, 6.2887589370315791, 8.3850119160421048, 10.481264895052631, 12.577517874063156, 14.673770853073682, 16.77002383208421, 18.866276811094735, 20.962529790105261, 23.058782769115787, 25.155035748126313, 27.251288727136838, 29.347541706147364, 31.44379468515789, 33.540047664168419, 35.636300643178949, 37.732553622189478, 39.828806601200007]|[543.1415, 539.682, 539.682, 539.682]|11/09/17 18:47:30
SantaFe|4|20000|129.744631208|173.778575234|173.571683881|0.0|0.175739264421|[0, 0, 17, 0]|20|Hybrid|19232.2700037|767.729996288|39.8288066012|[0.0, 2.0962529790105262, 4.1925059580210524, 6.2887589370315791, 8.3850119160421048, 10.481264895052631, 12.577517874063156, 14.673770853073682, 16.77002383208421, 18.866276811094735, 20.962529790105261, 23.058782769115787, 25.155035748126313, 27.251288727136838, 29.347541706147364, 31.44379468515789, 33.540047664168419, 35.636300643178949, 37.732553622189478, 39.828806601200007]|[543.1415, 539.682, 539.682, 539.682]|11/09/17 18:50:24
SantaFe|4|20000|129.41597788|171.606500185|171.389609182|0.0|0.185592425581|[0, 0, 17, 0]|20|Hybrid|19232.2700037|767.729996288|39.8288066012|[0.0, 2.0962529790105262, 4.1925059580210524, 6.2887589370315791, 8.3850119160421048, 10.481264895052631, 12.577517874063156, 14.673770853073682, 16.77002383208421, 18.866276811094735, 20.962529790105261, 23.058782769115787, 25.155035748126313, 27.251288727136838, 29.347541706147364, 31.44379468515789, 33.540047664168419, 35.636300643178949, 37.732553622189478, 39.828806601200007]|[543.1415, 539.682, 539.682, 539.682]|11/09/17 18:53:16
SantaFe|4|20000|129.254422522|173.383714636|173.157732214|0.0|0.195191577708|[0, 0, 17, 0]|20|Hybrid|19232.2700037|767.729996288|39.8288066012|[0.0, 2.0962529790105262, 4.1925059580210524, 6.2887589370315791, 8.3850119160421048, 10.481264895052631, 12.577517874063156, 14.673770853073682, 16.77002383208421, 18.866276811094735, 20.962529790105261, 23.058782769115787, 25.155035748126313, 27.251288727136838, 29.347541706147364, 31.44379468515789, 33.540047664168419, 35.636300643178949, 37.732553622189478, 39.828806601200007]|[543.1415, 539.682, 539.682, 539.682]|11/09/17 18:56:09
SantaFe|4|40000|126.814750439|172.228312592|172.219626223|0.0|0.00387356664942|[0, 0, 1, 0]|2|Hybrid|21494.8900041|18505.1099959|39.8288066012|[0.0, 39.8288066012]|[543.1415, 539.682, 539.682, 539.682]|11/09/17 18:59:01
SantaFe|4|40000|126.716276633|172.529649795|172.520835425|0.0|0.00391481111728|[0, 0, 1, 0]|2|Hybrid|21494.8900041|18505.1099959|39.8288066012|[0.0, 39.8288066012]|[543.1415, 539.682, 539.682, 539.682]|11/09/17 19:01:54
SantaFe|4|40000|126.627206797|172.848432269|172.839222522|0.0|0.00438386027054|[0, 0, 1, 0]|2|Hybrid|21494.8900041|18505.1099959|39.8288066012|[0.0, 39.8288066012]|[543.1415, 539.682, 539.682, 539.682]|11/09/17 19:04:47
SantaFe|4|40000|126.296081445|174.517146179|174.508454974|0.0|0.0038485355235|[0, 0, 1, 0]|2|Hybrid|21494.8900041|18505.1099959|39.8288066012|[0.0, 39.8288066012]|[543.1415, 539.682, 539.682, 539.682]|11/09/17 19:07:41
SantaFe|4|40000|126.73104857|173.879650918|173.870732726|0.0|0.004044802301|[0, 0, 1, 0]|2|Hybrid|21494.8900041|18505.1099959|39.8288066012|[0.0, 39.8288066012]|[543.1415, 539.682, 539.682, 539.682]|11/09/17 19:10:35
SantaFe|4|40000|101.065727963|173.406256018|173.341270665|0.0|0.0554749471139|[0, 3, 3, 0]|5|Hybrid|32242.3350062|7757.66499378|39.8288066012|[0.0, 9.9572016503, 19.9144033006, 29.8716049509, 39.8288066012]|[543.1415, 539.682, 539.682, 539.682]|11/09/17 19:13:29
SantaFe|4|40000|101.123944712|172.668961661|172.606193554|0.0|0.0534238170603|[0, 3, 3, 0]|5|Hybrid|32242.3350062|7757.66499378|39.8288066012|[0.0, 9.9572016503, 19.9144033006, 29.8716049509, 39.8288066012]|[543.1415, 539.682, 539.682, 539.682]|11/09/17 19:16:21
SantaFe|4|40000|101.520673369|173.979480735|173.916085428|0.0|0.0540194440655|[0, 3, 3, 0]|5|Hybrid|32242.3350062|7757.66499378|39.8288066012|[0.0, 9.9572016503, 19.9144033006, 29.8716049509, 39.8288066012]|[543.1415, 539.682, 539.682, 539.682]|11/09/17 19:19:15
SantaFe|4|40000|101.489189456|173.97221602|173.904390772|0.0|0.0582622198126|[0, 2, 2, 2]|5|Hybrid|32242.3350062|7757.66499378|39.8288066012|[0.0, 9.9572016503, 19.9144033006, 29.8716049509, 39.8288066012]|[543.1415, 539.682, 539.682, 539.682]|11/09/17 19:22:09
SantaFe|4|40000|100.784398151|170.533456232|170.470786828|0.0|0.053290696982|[0, 3, 3, 0]|5|Hybrid|32242.3350062|7757.66499378|39.8288066012|[0.0, 9.9572016503, 19.9144033006, 29.8716049509, 39.8288066012]|[543.1415, 539.682, 539.682, 539.682]|11/09/17 19:25:00
SantaFe|4|40000|93.1926916689|171.800962731|171.626070258|0.0|0.158440481246|[0, 8, 8, 0]|10|Hybrid|38213.1377852|1786.86221485|39.8288066012|[0.0, 4.4254229556888891, 8.8508459113777782, 13.276268867066667, 17.701691822755556, 22.127114778444444, 26.552537734133331, 30.977960689822218, 35.403383645511106, 39.828806601199993]|[543.1415, 539.682, 539.682, 539.682]|11/09/17 19:27:52
SantaFe|4|40000|93.4193662486|175.141380063|174.932402877|0.0|0.192344571646|[0, 8, 8, 0]|10|Hybrid|38213.1377852|1786.86221485|39.8288066012|[0.0, 4.4254229556888891, 8.8508459113777782, 13.276268867066667, 17.701691822755556, 22.127114778444444, 26.552537734133331, 30.977960689822218, 35.403383645511106, 39.828806601199993]|[543.1415, 539.682, 539.682, 539.682]|11/09/17 19:30:47
SantaFe|4|40000|93.5010933006|172.10290381|171.945984823|0.0|0.140432008779|[0, 8, 8, 0]|10|Hybrid|38213.1377852|1786.86221485|39.8288066012|[0.0, 4.4254229556888891, 8.8508459113777782, 13.276268867066667, 17.701691822755556, 22.127114778444444, 26.552537734133331, 30.977960689822218, 35.403383645511106, 39.828806601199993]|[543.1415, 539.682, 539.682, 539.682]|11/09/17 19:33:39
SantaFe|4|40000|93.2208006847|174.239566643|174.072370103|0.0|0.150482574496|[0, 8, 8, 0]|10|Hybrid|38213.1377852|1786.86221485|39.8288066012|[0.0, 4.4254229556888891, 8.8508459113777782, 13.276268867066667, 17.701691822755556, 22.127114778444444, 26.552537734133331, 30.977960689822218, 35.403383645511106, 39.828806601199993]|[543.1415, 539.682, 539.682, 539.682]|11/09/17 19:36:33
SantaFe|4|40000|93.1218832576|174.094889583|173.937826951|0.0|0.140412097655|[0, 8, 8, 0]|10|Hybrid|38213.1377852|1786.86221485|39.8288066012|[0.0, 4.4254229556888891, 8.8508459113777782, 13.276268867066667, 17.701691822755556, 22.127114778444444, 26.552537734133331, 30.977960689822218, 35.403383645511106, 39.828806601199993]|[543.1415, 539.682, 539.682, 539.682]|11/09/17 19:39:27
SantaFe|4|40000|91.3602916948|173.997022718|173.677792528|0.0|0.294675794306|[0, 13, 13, 0]|15|Hybrid|39919.0814363|80.9185637236|39.8288066012|[0.0, 2.8449147572285716, 5.6898295144571431, 8.5347442716857138, 11.379659028914286, 14.224573786142859, 17.069488543371431, 19.914403300600004, 22.759318057828576, 25.604232815057149, 28.449147572285721, 31.294062329514293, 34.138977086742862, 36.983891843971435, 39.828806601200007]|[543.1415, 539.682, 539.682, 539.682]|11/09/17 19:42:21
SantaFe|4|40000|91.308127623|172.349504483|172.059267731|0.0|0.26640854267|[0, 13, 13, 0]|15|Hybrid|39919.0814363|80.9185637236|39.8288066012|[0.0, 2.8449147572285716, 5.6898295144571431, 8.5347442716857138, 11.379659028914286, 14.224573786142859, 17.069488543371431, 19.914403300600004, 22.759318057828576, 25.604232815057149, 28.449147572285721, 31.294062329514293, 34.138977086742862, 36.983891843971435, 39.828806601200007]|[543.1415, 539.682, 539.682, 539.682]|11/09/17 19:45:14
SantaFe|4|40000|91.5986764757|171.977176165|171.703983903|0.0|0.249393635211|[0, 13, 13, 0]|15|Hybrid|39919.0814363|80.9185637236|39.8288066012|[0.0, 2.8449147572285716, 5.6898295144571431, 8.5347442716857138, 11.379659028914286, 14.224573786142859, 17.069488543371431, 19.914403300600004, 22.759318057828576, 25.604232815057149, 28.449147572285721, 31.294062329514293, 34.138977086742862, 36.983891843971435, 39.828806601200007]|[543.1415, 539.682, 539.682, 539.682]|11/09/17 19:48:06
SantaFe|4|40000|90.8777084108|173.142850641|172.813864001|0.0|0.305394235958|[0, 13, 13, 0]|15|Hybrid|39919.0814363|80.9185637236|39.8288066012|[0.0, 2.8449147572285716, 5.6898295144571431, 8.5347442716857138, 11.379659028914286, 14.224573786142859, 17.069488543371431, 19.914403300600004, 22.759318057828576, 25.604232815057149, 28.449147572285721, 31.294062329514293, 34.138977086742862, 36.983891843971435, 39.828806601200007]|[543.1415, 539.682, 539.682, 539.682]|11/09/17 19:50:59
SantaFe|4|40000|91.5443539435|174.235237112|173.927892155|0.0|0.26053618377|[0, 13, 13, 0]|15|Hybrid|39919.0814363|80.9185637236|39.8288066012|[0.0, 2.8449147572285716, 5.6898295144571431, 8.5347442716857138, 11.379659028914286, 14.224573786142859, 17.069488543371431, 19.914403300600004, 22.759318057828576, 25.604232815057149, 28.449147572285721, 31.294062329514293, 34.138977086742862, 36.983891843971435, 39.828806601200007]|[543.1415, 539.682, 539.682, 539.682]|11/09/17 19:53:53
SantaFe|4|40000|90.6659182773|172.354446993|171.917546335|0.0|0.405896764241|[0, 11, 11, 11]|20|Hybrid|37333.2300072|2666.76999279|39.8288066012|[0.0, 2.0962529790105262, 4.1925059580210524, 6.2887589370315791, 8.3850119160421048, 10.481264895052631, 12.577517874063156, 14.673770853073682, 16.77002383208421, 18.866276811094735, 20.962529790105261, 23.058782769115787, 25.155035748126313, 27.251288727136838, 29.347541706147364, 31.44379468515789, 33.540047664168419, 35.636300643178949, 37.732553622189478, 39.828806601200007]|[543.1415, 539.682, 539.682, 539.682]|11/09/17 19:56:45
SantaFe|4|40000|90.3798915963|173.191060873|172.726707329|0.0|0.432881739594|[0, 11, 11, 11]|20|Hybrid|37333.2300072|2666.76999279|39.8288066012|[0.0, 2.0962529790105262, 4.1925059580210524, 6.2887589370315791, 8.3850119160421048, 10.481264895052631, 12.577517874063156, 14.673770853073682, 16.77002383208421, 18.866276811094735, 20.962529790105261, 23.058782769115787, 25.155035748126313, 27.251288727136838, 29.347541706147364, 31.44379468515789, 33.540047664168419, 35.636300643178949, 37.732553622189478, 39.828806601200007]|[543.1415, 539.682, 539.682, 539.682]|11/09/17 19:59:39
SantaFe|4|40000|90.6870854296|172.658005139|172.198705322|0.0|0.427870110077|[0, 11, 11, 11]|20|Hybrid|37333.2300072|2666.76999279|39.8288066012|[0.0, 2.0962529790105262, 4.1925059580210524, 6.2887589370315791, 8.3850119160421048, 10.481264895052631, 12.577517874063156, 14.673770853073682, 16.77002383208421, 18.866276811094735, 20.962529790105261, 23.058782769115787, 25.155035748126313, 27.251288727136838, 29.347541706147364, 31.44379468515789, 33.540047664168419, 35.636300643178949, 37.732553622189478, 39.828806601200007]|[543.1415, 539.682, 539.682, 539.682]|11/09/17 20:02:31
SantaFe|4|40000|90.6061012168|173.732961697|173.259163739|0.0|0.443201389913|[0, 11, 11, 11]|20|Hybrid|37333.2300072|2666.76999279|39.8288066012|[0.0, 2.0962529790105262, 4.1925059580210524, 6.2887589370315791, 8.3850119160421048, 10.481264895052631, 12.577517874063156, 14.673770853073682, 16.77002383208421, 18.866276811094735, 20.962529790105261, 23.058782769115787, 25.155035748126313, 27.251288727136838, 29.347541706147364, 31.44379468515789, 33.540047664168419, 35.636300643178949, 37.732553622189478, 39.828806601200007]|[543.1415, 539.682, 539.682, 539.682]|11/09/17 20:05:25
SantaFe|4|40000|90.8418909944|172.380985959|171.980004398|0.0|0.369846823734|[0, 11, 11, 11]|20|Hybrid|37333.2300072|2666.76999279|39.8288066012|[0.0, 2.0962529790105262, 4.1925059580210524, 6.2887589370315791, 8.3850119160421048, 10.481264895052631, 12.577517874063156, 14.673770853073682, 16.77002383208421, 18.866276811094735, 20.962529790105261, 23.058782769115787, 25.155035748126313, 27.251288727136838, 29.347541706147364, 31.44379468515789, 33.540047664168419, 35.636300643178949, 37.732553622189478, 39.828806601200007]|[543.1415, 539.682, 539.682, 539.682]|11/09/17 20:08:18
SantaFe|4|60000|88.4712659538|174.028263269|174.006140021|0.0|0.0172472986997|[0, 1, 1, 0]|2|Hybrid|42989.7800083|17010.2199917|39.8288066012|[0.0, 39.8288066012]|[543.1415, 539.682, 539.682, 539.682]|11/09/17 20:11:12
SantaFe|4|60000|88.2717595171|171.909941709|171.89046664|0.0|0.0146594216712|[0, 1, 1, 0]|2|Hybrid|42989.7800083|17010.2199917|39.8288066012|[0.0, 39.8288066012]|[543.1415, 539.682, 539.682, 539.682]|11/09/17 20:14:03
SantaFe|4|60000|88.3186163445|171.742912138|171.722152802|0.0|0.0158845245933|[0, 1, 1, 0]|2|Hybrid|42989.7800083|17010.2199917|39.8288066012|[0.0, 39.8288066012]|[543.1415, 539.682, 539.682, 539.682]|11/09/17 20:16:55
SantaFe|4|60000|88.3938165446|173.047986374|173.028212354|0.0|0.0149353329398|[0, 1, 1, 0]|2|Hybrid|42989.7800083|17010.2199917|39.8288066012|[0.0, 39.8288066012]|[543.1415, 539.682, 539.682, 539.682]|11/09/17 20:19:48
SantaFe|4|60000|88.5053641261|174.56079335|174.538716751|0.0|0.0171778942167|[0, 1, 1, 0]|2|Hybrid|42989.7800083|17010.2199917|39.8288066012|[0.0, 39.8288066012]|[543.1415, 539.682, 539.682, 539.682]|11/09/17 20:22:43
SantaFe|4|60000|71.4688598997|172.391535725|172.315956802|0.0|0.0662380465728|[0, 3, 3, 3]|5|Hybrid|48363.5025093|11636.4974907|39.8288066012|[0.0, 9.9572016503, 19.9144033006, 29.8716049509, 39.8288066012]|[543.1415, 539.682, 539.682, 539.682]|11/09/17 20:25:35
SantaFe|4|60000|71.5455586391|174.073832433|173.994442521|0.0|0.069885195313|[0, 3, 3, 3]|5|Hybrid|48363.5025093|11636.4974907|39.8288066012|[0.0, 9.9572016503, 19.9144033006, 29.8716049509, 39.8288066012]|[543.1415, 539.682, 539.682, 539.682]|11/09/17 20:28:29
SantaFe|4|60000|71.575103494|171.070831827|170.998765795|0.0|0.0626566045357|[0, 3, 3, 3]|5|Hybrid|48363.5025093|11636.4974907|39.8288066012|[0.0, 9.9572016503, 19.9144033006, 29.8716049509, 39.8288066012]|[543.1415, 539.682, 539.682, 539.682]|11/09/17 20:31:20
SantaFe|4|60000|71.724138045|171.719723361|171.637732203|0.0|0.0725643790574|[0, 3, 3, 3]|5|Hybrid|48363.5025093|11636.4974907|39.8288066012|[0.0, 9.9572016503, 19.9144033006, 29.8716049509, 39.8288066012]|[543.1415, 539.682, 539.682, 539.682]|11/09/17 20:34:12
SantaFe|4|60000|71.7816488597|173.901701349|173.834751337|0.0|0.0574962104874|[0, 3, 3, 3]|5|Hybrid|48363.5025093|11636.4974907|39.8288066012|[0.0, 9.9572016503, 19.9144033006, 29.8716049509, 39.8288066012]|[543.1415, 539.682, 539.682, 539.682]|11/09/17 20:37:06
SantaFe|4|60000|58.2379740612|172.735057485|172.498078434|0.0|0.195794600273|[6, 6, 6, 6]|10|Hybrid|57411.565182|2588.43481798|39.8288066012|[0.0, 4.4254229556888891, 8.8508459113777782, 13.276268867066667, 17.701691822755556, 22.127114778444444, 26.552537734133331, 30.977960689822218, 35.403383645511106, 39.828806601199993]|[543.1415, 539.682, 539.682, 539.682]|11/09/17 20:39:59
SantaFe|4|60000|58.2526947913|171.041318139|170.857797324|0.0|0.160553904669|[6, 6, 6, 6]|10|Hybrid|57411.565182|2588.43481798|39.8288066012|[0.0, 4.4254229556888891, 8.8508459113777782, 13.276268867066667, 17.701691822755556, 22.127114778444444, 26.552537734133331, 30.977960689822218, 35.403383645511106, 39.828806601199993]|[543.1415, 539.682, 539.682, 539.682]|11/09/17 20:42:50
SantaFe|4|60000|58.1148172951|173.358646248|173.149198307|0.0|0.193064216499|[6, 6, 6, 6]|10|Hybrid|57411.565182|2588.43481798|39.8288066012|[0.0, 4.4254229556888891, 8.8508459113777782, 13.276268867066667, 17.701691822755556, 22.127114778444444, 26.552537734133331, 30.977960689822218, 35.403383645511106, 39.828806601199993]|[543.1415, 539.682, 539.682, 539.682]|11/09/17 20:45:43
SantaFe|4|60000|58.1998042625|174.845683397|174.641640756|0.0|0.187462364422|[6, 6, 6, 6]|10|Hybrid|57411.565182|2588.43481798|39.8288066012|[0.0, 4.4254229556888891, 8.8508459113777782, 13.276268867066667, 17.701691822755556, 22.127114778444444, 26.552537734133331, 30.977960689822218, 35.403383645511106, 39.828806601199993]|[543.1415, 539.682, 539.682, 539.682]|11/09/17 20:48:38
SantaFe|4|60000|58.1138264905|174.400153543|174.243383605|0.0|0.139982301855|[6, 6, 6, 6]|10|Hybrid|57411.565182|2588.43481798|39.8288066012|[0.0, 4.4254229556888891, 8.8508459113777782, 13.276268867066667, 17.701691822755556, 22.127114778444444, 26.552537734133331, 30.977960689822218, 35.403383645511106, 39.828806601199993]|[543.1415, 539.682, 539.682, 539.682]|11/09/17 20:51:33
SantaFe|4|60000|58.017080796|174.400226361|174.089741704|0.0|0.28661747861|[0, 13, 13, 13]|15|Hybrid|59878.6221544|121.377845585|39.8288066012|[0.0, 2.8449147572285716, 5.6898295144571431, 8.5347442716857138, 11.379659028914286, 14.224573786142859, 17.069488543371431, 19.914403300600004, 22.759318057828576, 25.604232815057149, 28.449147572285721, 31.294062329514293, 34.138977086742862, 36.983891843971435, 39.828806601200007]|[543.1415, 539.682, 539.682, 539.682]|11/09/17 20:54:27
SantaFe|4|60000|57.9802693222|170.339666682|170.021088439|0.0|0.294759136574|[0, 13, 13, 13]|15|Hybrid|59878.6221544|121.377845585|39.8288066012|[0.0, 2.8449147572285716, 5.6898295144571431, 8.5347442716857138, 11.379659028914286, 14.224573786142859, 17.069488543371431, 19.914403300600004, 22.759318057828576, 25.604232815057149, 28.449147572285721, 31.294062329514293, 34.138977086742862, 36.983891843971435, 39.828806601200007]|[543.1415, 539.682, 539.682, 539.682]|11/09/17 20:57:17
SantaFe|4|60000|57.6277161062|173.662231132|173.328729218|0.0|0.309892727408|[0, 13, 13, 13]|15|Hybrid|59878.6221544|121.377845585|39.8288066012|[0.0, 2.8449147572285716, 5.6898295144571431, 8.5347442716857138, 11.379659028914286, 14.224573786142859, 17.069488543371431, 19.914403300600004, 22.759318057828576, 25.604232815057149, 28.449147572285721, 31.294062329514293, 34.138977086742862, 36.983891843971435, 39.828806601200007]|[543.1415, 539.682, 539.682, 539.682]|11/09/17 21:00:11
SantaFe|4|60000|58.2549469436|174.232739119|173.917442513|0.0|0.291795508223|[0, 13, 13, 13]|15|Hybrid|59878.6221544|121.377845585|39.8288066012|[0.0, 2.8449147572285716, 5.6898295144571431, 8.5347442716857138, 11.379659028914286, 14.224573786142859, 17.069488543371431, 19.914403300600004, 22.759318057828576, 25.604232815057149, 28.449147572285721, 31.294062329514293, 34.138977086742862, 36.983891843971435, 39.828806601200007]|[543.1415, 539.682, 539.682, 539.682]|11/09/17 21:03:05
SantaFe|4|60000|57.9956444683|173.39615283|173.08008993|0.0|0.29208507283|[0, 13, 13, 13]|15|Hybrid|59878.6221544|121.377845585|39.8288066012|[0.0, 2.8449147572285716, 5.6898295144571431, 8.5347442716857138, 11.379659028914286, 14.224573786142859, 17.069488543371431, 19.914403300600004, 22.759318057828576, 25.604232815057149, 28.449147572285721, 31.294062329514293, 34.138977086742862, 36.983891843971435, 39.828806601200007]|[543.1415, 539.682, 539.682, 539.682]|11/09/17 21:05:59
SantaFe|4|60000|55.7702997331|174.714367553|174.169962194|0.0|0.513439012091|[13, 13, 13, 13]|20|Hybrid|58922.3958447|1077.60415529|39.8288066012|[0.0, 2.0962529790105262, 4.1925059580210524, 6.2887589370315791, 8.3850119160421048, 10.481264895052631, 12.577517874063156, 14.673770853073682, 16.77002383208421, 18.866276811094735, 20.962529790105261, 23.058782769115787, 25.155035748126313, 27.251288727136838, 29.347541706147364, 31.44379468515789, 33.540047664168419, 35.636300643178949, 37.732553622189478, 39.828806601200007]|[543.1415, 539.682, 539.682, 539.682]|11/09/17 21:08:53
SantaFe|4|60000|55.6558074716|171.598184731|171.09806114|0.0|0.46900193792|[13, 13, 13, 13]|20|Hybrid|58922.3958447|1077.60415529|39.8288066012|[0.0, 2.0962529790105262, 4.1925059580210524, 6.2887589370315791, 8.3850119160421048, 10.481264895052631, 12.577517874063156, 14.673770853073682, 16.77002383208421, 18.866276811094735, 20.962529790105261, 23.058782769115787, 25.155035748126313, 27.251288727136838, 29.347541706147364, 31.44379468515789, 33.540047664168419, 35.636300643178949, 37.732553622189478, 39.828806601200007]|[543.1415, 539.682, 539.682, 539.682]|11/09/17 21:11:45
SantaFe|4|60000|55.8501349995|174.330524917|173.848095771|0.0|0.451537323544|[13, 13, 13, 13]|20|Hybrid|58922.3958447|1077.60415529|39.8288066012|[0.0, 2.0962529790105262, 4.1925059580210524, 6.2887589370315791, 8.3850119160421048, 10.481264895052631, 12.577517874063156, 14.673770853073682, 16.77002383208421, 18.866276811094735, 20.962529790105261, 23.058782769115787, 25.155035748126313, 27.251288727136838, 29.347541706147364, 31.44379468515789, 33.540047664168419, 35.636300643178949, 37.732553622189478, 39.828806601200007]|[543.1415, 539.682, 539.682, 539.682]|11/09/17 21:14:39
SantaFe|4|60000|55.9452598989|173.122765154|172.566233922|0.0|0.525550663424|[13, 13, 13, 13]|20|Hybrid|58922.3958447|1077.60415529|39.8288066012|[0.0, 2.0962529790105262, 4.1925059580210524, 6.2887589370315791, 8.3850119160421048, 10.481264895052631, 12.577517874063156, 14.673770853073682, 16.77002383208421, 18.866276811094735, 20.962529790105261, 23.058782769115787, 25.155035748126313, 27.251288727136838, 29.347541706147364, 31.44379468515789, 33.540047664168419, 35.636300643178949, 37.732553622189478, 39.828806601200007]|[543.1415, 539.682, 539.682, 539.682]|11/09/17 21:17:33
SantaFe|4|60000|55.7037916399|174.024919054|173.51127382|0.0|0.482761376858|[13, 13, 13, 13]|20|Hybrid|58922.3958447|1077.60415529|39.8288066012|[0.0, 2.0962529790105262, 4.1925059580210524, 6.2887589370315791, 8.3850119160421048, 10.481264895052631, 12.577517874063156, 14.673770853073682, 16.77002383208421, 18.866276811094735, 20.962529790105261, 23.058782769115787, 25.155035748126313, 27.251288727136838, 29.347541706147364, 31.44379468515789, 33.540047664168419, 35.636300643178949, 37.732553622189478, 39.828806601200007]|[543.1415, 539.682, 539.682, 539.682]|11/09/17 21:20:27
