Landowners | Budget | Expected Damage | Run Time | Allocation | Levels | Total Budget Used | Remaining Budget | Maximum Amount Offered | Level Amounts | Area of Each Landowner
3|12000|149.956948602|101.302303365|[0, 5, 0]|9|10850.7858194|1149.2141806|39.8288066012|[0.0, 2.489300412575, 7.467901237725, 12.446502062875, 17.425102888025002, 22.403703713174998, 27.382304538325002, 32.360905363474998, 37.339506188625002]|[1207.3654999999999, 484.33, 470.49199999999996]
3|13000|152.881059414|96.9788320588|[0, 1, 0]|2|9645.14295058|3354.85704942|39.8288066012|[0.0, 19.9144033006]|[1207.3654999999999, 484.33, 470.49199999999996]
3|13000|150.921415666|96.7278992971|[1, 0, 0]|3|12021.9817491|978.018250885|39.8288066012|[0.0, 9.9572016503, 29.8716049509]|[1207.3654999999999, 484.33, 470.49199999999996]
3|13000|148.266744913|98.1496668667|[0, 2, 1]|4|12768.3320965|231.667903518|39.8288066012|[0.0, 6.6381344335333337, 19.9144033006, 33.190672167666669]|[1207.3654999999999, 484.33, 470.49199999999996]
3|13000|147.25827731|99.4777598818|[0, 3, 0]|5|12056.4286882|943.571311776|39.8288066012|[0.0, 4.97860082515, 14.93580247545, 24.89300412575, 34.850205776050004]|[1207.3654999999999, 484.33, 470.49199999999996]
3|13000|150.212086368|93.9143957586|[0, 3, 1]|6|11519.0564381|1480.94356188|39.8288066012|[0.0, 3.9828806601200002, 11.948641980360001, 19.9144033006, 27.880164620840002, 35.845925941079997]|[1207.3654999999999, 484.33, 470.49199999999996]
3|13000|146.86367831|89.8236714489|[0, 4, 1]|7|12814.2613486|185.738651373|39.8288066012|[0.0, 3.3190672167666668, 9.9572016503, 16.595336083833335, 23.233470517366669, 29.8716049509, 36.509739384433331]|[1207.3654999999999, 484.33, 470.49199999999996]
3|13000|146.532254447|93.6379588304|[0, 5, 0]|8|12400.8980793|599.101920683|39.8288066012|[0.0, 2.8449147572285716, 8.5347442716857138, 14.224573786142857, 19.9144033006, 25.604232815057145, 31.29406232951429, 36.983891843971435]|[1207.3654999999999, 484.33, 470.49199999999996]
3|13000|148.346968484|91.8002876878|[0, 5, 1]|9|12021.9817491|978.018250885|39.8288066012|[0.0, 2.489300412575, 7.467901237725, 12.446502062875, 17.425102888025002, 22.403703713174998, 27.382304538325002, 32.360905363474998, 37.339506188625002]|[1207.3654999999999, 484.33, 470.49199999999996]
3|14000|152.881059414|92.2057542132|[0, 1, 0]|2|9645.14295058|4354.85704942|39.8288066012|[0.0, 19.9144033006]|[1207.3654999999999, 484.33, 470.49199999999996]
3|14000|150.921415666|92.9317839954|[1, 0, 0]|3|12021.9817491|1978.01825088|39.8288066012|[0.0, 9.9572016503, 29.8716049509]|[1207.3654999999999, 484.33, 470.49199999999996]
3|14000|148.266744913|91.4407151293|[0, 2, 1]|4|12768.3320965|1231.66790352|39.8288066012|[0.0, 6.6381344335333337, 19.9144033006, 33.190672167666669]|[1207.3654999999999, 484.33, 470.49199999999996]
3|14000|146.751754313|90.025923838|[1, 2, 0]|5|13244.8480875|755.151912508|39.8288066012|[0.0, 4.97860082515, 14.93580247545, 24.89300412575, 34.850205776050004]|[1207.3654999999999, 484.33, 470.49199999999996]
3|14000|144.349461642|92.659014251|[0, 4, 0]|6|13503.2001308|496.799869189|39.8288066012|[0.0, 3.9828806601200002, 11.948641980360001, 19.9144033006, 27.880164620840002, 35.845925941079997]|[1207.3654999999999, 484.33, 470.49199999999996]
3|14000|146.728329574|90.3708698566|[1, 3, 1]|7|13606.5409481|393.459051861|39.8288066012|[0.0, 3.3190672167666668, 9.9572016503, 16.595336083833335, 23.233470517366669, 29.8716049509, 36.509739384433331]|[1207.3654999999999, 484.33, 470.49199999999996]
3|14000|144.7075415|88.6631938597|[0, 5, 1]|8|13739.4077133|260.592286725|39.8288066012|[0.0, 2.8449147572285716, 8.5347442716857138, 14.224573786142857, 19.9144033006, 25.604232815057145, 31.29406232951429, 36.983891843971435]|[1207.3654999999999, 484.33, 470.49199999999996]
3|14000|144.025484024|91.0009841753|[1, 5, 0]|9|13856.2812567|143.718743319|39.8288066012|[0.0, 2.489300412575, 7.467901237725, 12.446502062875, 17.425102888025002, 22.403703713174998, 27.382304538325002, 32.360905363474998, 37.339506188625002]|[1207.3654999999999, 484.33, 470.49199999999996]
3|15000|152.881059414|93.0955467305|[0, 1, 0]|2|9645.14295058|5354.85704942|39.8288066012|[0.0, 19.9144033006]|[1207.3654999999999, 484.33, 470.49199999999996]
3|15000|142.617646332|89.7988598924|[0, 2, 0]|3|14467.7144259|532.285574131|39.8288066012|[0.0, 9.9572016503, 29.8716049509]|[1207.3654999999999, 484.33, 470.49199999999996]
3|15000|148.024124573|90.3276938709|[1, 1, 1]|4|14352.8912955|647.108704495|39.8288066012|[0.0, 6.6381344335333337, 19.9144033006, 33.190672167666669]|[1207.3654999999999, 484.33, 470.49199999999996]
3|15000|143.950171609|91.451412951|[0, 3, 1]|5|14398.8205477|601.179452349|39.8288066012|[0.0, 4.97860082515, 14.93580247545, 24.89300412575, 34.850205776050004]|[1207.3654999999999, 484.33, 470.49199999999996]
3|15000|143.12278125|90.49229861|[1, 3, 0]|6|14453.9356502|546.064349774|39.8288066012|[0.0, 3.9828806601200002, 11.948641980360001, 19.9144033006, 27.880164620840002, 35.845925941079997]|[1207.3654999999999, 484.33, 470.49199999999996]
3|15000|142.617646332|89.8474307856|[0, 5, 0]|7|14467.7144259|532.285574131|39.8288066012|[0.0, 3.3190672167666668, 9.9572016503, 16.595336083833335, 23.233470517366669, 29.8716049509, 36.509739384433331]|[1207.3654999999999, 484.33, 470.49199999999996]
3|15000|144.161908718|91.963446765|[1, 4, 1]|8|14418.5045129|581.495487144|39.8288066012|[0.0, 2.8449147572285716, 8.5347442716857138, 14.224573786142857, 19.9144033006, 25.604232815057145, 31.29406232951429, 36.983891843971435]|[1207.3654999999999, 484.33, 470.49199999999996]
3|15000|143.232418727|90.3730932792|[0, 6, 1]|9|14433.2674868|566.73251324|39.8288066012|[0.0, 2.489300412575, 7.467901237725, 12.446502062875, 17.425102888025002, 22.403703713174998, 27.382304538325002, 32.360905363474998, 37.339506188625002]|[1207.3654999999999, 484.33, 470.49199999999996]
3|16000|152.881059414|89.7303131684|[0, 1, 0]|2|9645.14295058|6354.85704942|39.8288066012|[0.0, 19.9144033006]|[1207.3654999999999, 484.33, 470.49199999999996]
3|16000|142.617646332|92.0093643003|[0, 2, 0]|3|14467.7144259|1532.28557413|39.8288066012|[0.0, 9.9572016503, 29.8716049509]|[1207.3654999999999, 484.33, 470.49199999999996]
3|16000|148.024124573|89.3854906944|[1, 1, 1]|4|14352.8912955|1647.10870449|39.8288066012|[0.0, 6.6381344335333337, 19.9144033006, 33.190672167666669]|[1207.3654999999999, 484.33, 470.49199999999996]
3|16000|143.282262298|89.0491582051|[1, 2, 1]|5|15587.2399469|412.760053081|39.8288066012|[0.0, 4.97860082515, 14.93580247545, 24.89300412575, 34.850205776050004]|[1207.3654999999999, 484.33, 470.49199999999996]
3|16000|141.772633992|89.6657001044|[0, 4, 1]|6|15377.1136184|622.886381647|39.8288066012|[0.0, 3.9828806601200002, 11.948641980360001, 19.9144033006, 27.880164620840002, 35.845925941079997]|[1207.3654999999999, 484.33, 470.49199999999996]
3|16000|141.026935152|90.9306622104|[1, 4, 0]|7|15259.9940254|740.005974619|39.8288066012|[0.0, 3.3190672167666668, 9.9572016503, 16.595336083833335, 23.233470517366669, 29.8716049509, 36.509739384433331]|[1207.3654999999999, 484.33, 470.49199999999996]
3|16000|139.748273649|88.3271996925|[1, 5, 0]|8|15835.7500076|164.249992365|39.8288066012|[0.0, 2.8449147572285716, 8.5347442716857138, 14.224573786142857, 19.9144033006, 25.604232815057145, 31.29406232951429, 36.983891843971435]|[1207.3654999999999, 484.33, 470.49199999999996]
