Landowners|Budget|Expected Damage|Run Time|Allocation|Levels|Total Budget Used|Remaining Budget|Maximum Amount Offered|Level Amounts|Area of Each Landowner
5|140000|79.2832746918|230.676276446|[1, 1, 1, 1, 1]|2|43058.6738865|96941.3261135|39.8288066012|[0.0, 19.9144033006]|[366.707, 304.436, 646.9264999999999, 422.05899999999997, 422.05899999999997]
5|140000|32.6161701271|231.057504508|[4, 4, 4, 4, 4]|5|75352.6793014|64647.3206986|39.8288066012|[0.0, 4.97860082515, 14.93580247545, 24.89300412575, 34.850205776050004]|[366.707, 304.436, 646.9264999999999, 422.05899999999997, 422.05899999999997]
5|140000|27.5235394791|230.338252428|[9, 9, 9, 9, 9]|10|81333.0506745|58666.9493255|39.8288066012|[0.0, 2.2127114778444446, 6.6381344335333337, 11.063557389222222, 15.488980344911113, 19.9144033006, 24.339826256288887, 28.765249211977775, 33.190672167666662, 37.616095123355549]|[366.707, 304.436, 646.9264999999999, 422.05899999999997, 422.05899999999997]
5|140000|26.2327765715|233.595915941|[14, 14, 14, 14, 14]|15|83041.7282097|56958.2717903|39.8288066012|[0.0, 1.4224573786142858, 4.2673721358428569, 7.1122868930714285, 9.9572016503, 12.802116407528572, 15.647031164757145, 18.491945921985717, 21.33686067921429, 24.181775436442862, 27.026690193671435, 29.871604950900007, 32.71651970812858, 35.561434465357152, 38.406349222585717]|[366.707, 304.436, 646.9264999999999, 422.05899999999997, 422.05899999999997]
6|20000|125.389297709|464.064049584|[0, 1, 0, 0, 1, 1]|2|18532.4532408|1467.54675924|39.8288066012|[0.0, 19.9144033006]|[332.11199999999997, 480.8705, 477.41099999999994, 422.05899999999997, 276.76, 172.975]
6|20000|121.621866526|465.413922722|[0, 1, 0, 2, 3, 3]|5|19893.1073356|106.89266443|39.8288066012|[0.0, 4.97860082515, 14.93580247545, 24.89300412575, 34.850205776050004]|[332.11199999999997, 480.8705, 477.41099999999994, 422.05899999999997, 276.76, 172.975]
6|20000|120.952788515|474.255612097|[0, 4, 0, 0, 6, 8]|10|19925.6405558|74.3594441598|39.8288066012|[0.0, 2.2127114778444446, 6.6381344335333337, 11.063557389222222, 15.488980344911113, 19.9144033006, 24.339826256288887, 28.765249211977775, 33.190672167666662, 37.616095123355549]|[332.11199999999997, 480.8705, 477.41099999999994, 422.05899999999997, 276.76, 172.975]
6|20000|120.567862211|595.193559884|[0, 0, 0, 7, 10, 10]|15|19959.5407181|40.4592818618|39.8288066012|[0.0, 1.4224573786142858, 4.2673721358428569, 7.1122868930714285, 9.9572016503, 12.802116407528572, 15.647031164757145, 18.491945921985717, 21.33686067921429, 24.181775436442862, 27.026690193671435, 29.871604950900007, 32.71651970812858, 35.561434465357152, 38.406349222585717]|[332.11199999999997, 480.8705, 477.41099999999994, 422.05899999999997, 276.76, 172.975]
6|40000|88.99111097|467.160529579|[1, 1, 1, 1, 1, 0]|2|39613.9799756|386.020024405|39.8288066012|[0.0, 19.9144033006]|[332.11199999999997, 480.8705, 477.41099999999994, 422.05899999999997, 276.76, 172.975]
6|40000|82.4631578041|463.172015462|[1, 3, 0, 3, 4, 4]|5|39803.4381407|196.561859305|39.8288066012|[0.0, 4.97860082515, 14.93580247545, 24.89300412575, 34.850205776050004]|[332.11199999999997, 480.8705, 477.41099999999994, 422.05899999999997, 276.76, 172.975]
6|40000|81.1437862405|490.887709707|[0, 5, 5, 5, 6, 8]|10|39966.104242|33.8957579555|39.8288066012|[0.0, 2.2127114778444446, 6.6381344335333337, 11.063557389222222, 15.488980344911113, 19.9144033006, 24.339826256288887, 28.765249211977775, 33.190672167666662, 37.616095123355549]|[332.11199999999997, 480.8705, 477.41099999999994, 422.05899999999997, 276.76, 172.975]
6|40000|81.0722836157|1749.1786746|[0, 8, 6, 8, 10, 12]|15|39874.7925146|125.207485435|39.8288066012|[0.0, 1.4224573786142858, 4.2673721358428569, 7.1122868930714285, 9.9572016503, 12.802116407528572, 15.647031164757145, 18.491945921985717, 21.33686067921429, 24.181775436442862, 27.026690193671435, 29.871604950900007, 32.71651970812858, 35.561434465357152, 38.406349222585717]|[332.11199999999997, 480.8705, 477.41099999999994, 422.05899999999997, 276.76, 172.975]
6|60000|79.11846505|463.765079559|[1, 1, 1, 1, 1, 1]|2|43058.6738865|16941.3261135|39.8288066012|[0.0, 19.9144033006]|[332.11199999999997, 480.8705, 477.41099999999994, 422.05899999999997, 276.76, 172.975]
6|60000|50.6146082101|459.181355209|[2, 4, 3, 3, 4, 4]|5|59782.662824|217.337175961|39.8288066012|[0.0, 4.97860082515, 14.93580247545, 24.89300412575, 34.850205776050004]|[332.11199999999997, 480.8705, 477.41099999999994, 422.05899999999997, 276.76, 172.975]
6|60000|49.5662117533|478.494618872|[5, 7, 6, 7, 8, 9]|10|59899.3996732|100.600326758|39.8288066012|[0.0, 2.2127114778444446, 6.6381344335333337, 11.063557389222222, 15.488980344911113, 19.9144033006, 24.339826256288887, 28.765249211977775, 33.190672167666662, 37.616095123355549]|[332.11199999999997, 480.8705, 477.41099999999994, 422.05899999999997, 276.76, 172.975]
6|60000|49.4986147739|3606.79456483|[8, 10, 10, 10, 13, 12]|15|59893.3851283|106.614871681|39.8288066012|[0.0, 1.4224573786142858, 4.2673721358428569, 7.1122868930714285, 9.9572016503, 12.802116407528572, 15.647031164757145, 18.491945921985717, 21.33686067921429, 24.181775436442862, 27.026690193671435, 29.871604950900007, 32.71651970812858, 35.561434465357152, 38.406349222585717]|[332.11199999999997, 480.8705, 477.41099999999994, 422.05899999999997, 276.76, 172.975]
6|80000|79.11846505|465.230933377|[1, 1, 1, 1, 1, 1]|2|43058.6738865|36941.3261135|39.8288066012|[0.0, 19.9144033006]|[332.11199999999997, 480.8705, 477.41099999999994, 422.05899999999997, 276.76, 172.975]
6|80000|32.5256576299|458.045864741|[4, 4, 4, 4, 4, 4]|5|75352.6793014|4647.3206986|39.8288066012|[0.0, 4.97860082515, 14.93580247545, 24.89300412575, 34.850205776050004]|[332.11199999999997, 480.8705, 477.41099999999994, 422.05899999999997, 276.76, 172.975]
6|80000|28.4368811293|466.84161485|[8, 9, 9, 9, 9, 9]|10|79863.3146059|136.685394129|39.8288066012|[0.0, 2.2127114778444446, 6.6381344335333337, 11.063557389222222, 15.488980344911113, 19.9144033006, 24.339826256288887, 28.765249211977775, 33.190672167666662, 37.616095123355549]|[332.11199999999997, 480.8705, 477.41099999999994, 422.05899999999997, 276.76, 172.975]
6|80000|28.3466912295|485.435993082|[12, 14, 14, 13, 14, 14]|15|79951.3456725|48.654327517|39.8288066012|[0.0, 1.4224573786142858, 4.2673721358428569, 7.1122868930714285, 9.9572016503, 12.802116407528572, 15.647031164757145, 18.491945921985717, 21.33686067921429, 24.181775436442862, 27.026690193671435, 29.871604950900007, 32.71651970812858, 35.561434465357152, 38.406349222585717]|[332.11199999999997, 480.8705, 477.41099999999994, 422.05899999999997, 276.76, 172.975]
6|100000|79.11846505|465.414717176|[1, 1, 1, 1, 1, 1]|2|43058.6738865|56941.3261135|39.8288066012|[0.0, 19.9144033006]|[332.11199999999997, 480.8705, 477.41099999999994, 422.05899999999997, 276.76, 172.975]
6|100000|32.5256576299|464.403679579|[4, 4, 4, 4, 4, 4]|5|75352.6793014|24647.3206986|39.8288066012|[0.0, 4.97860082515, 14.93580247545, 24.89300412575, 34.850205776050004]|[332.11199999999997, 480.8705, 477.41099999999994, 422.05899999999997, 276.76, 172.975]
6|100000|27.446622622|471.913663024|[9, 9, 9, 9, 9, 9]|10|81333.0506745|18666.9493255|39.8288066012|[0.0, 2.2127114778444446, 6.6381344335333337, 11.063557389222222, 15.488980344911113, 19.9144033006, 24.339826256288887, 28.765249211977775, 33.190672167666662, 37.616095123355549]|[332.11199999999997, 480.8705, 477.41099999999994, 422.05899999999997, 276.76, 172.975]
6|100000|26.1595110445|478.809959836|[14, 14, 14, 14, 14, 14]|15|83041.7282097|16958.2717903|39.8288066012|[0.0, 1.4224573786142858, 4.2673721358428569, 7.1122868930714285, 9.9572016503, 12.802116407528572, 15.647031164757145, 18.491945921985717, 21.33686067921429, 24.181775436442862, 27.026690193671435, 29.871604950900007, 32.71651970812858, 35.561434465357152, 38.406349222585717]|[332.11199999999997, 480.8705, 477.41099999999994, 422.05899999999997, 276.76, 172.975]
6|120000|79.11846505|462.442550105|[1, 1, 1, 1, 1, 1]|2|43058.6738865|76941.3261135|39.8288066012|[0.0, 19.9144033006]|[332.11199999999997, 480.8705, 477.41099999999994, 422.05899999999997, 276.76, 172.975]
6|120000|32.5256576299|460.010217828|[4, 4, 4, 4, 4, 4]|5|75352.6793014|44647.3206986|39.8288066012|[0.0, 4.97860082515, 14.93580247545, 24.89300412575, 34.850205776050004]|[332.11199999999997, 480.8705, 477.41099999999994, 422.05899999999997, 276.76, 172.975]
6|120000|27.446622622|471.999421724|[9, 9, 9, 9, 9, 9]|10|81333.0506745|38666.9493255|39.8288066012|[0.0, 2.2127114778444446, 6.6381344335333337, 11.063557389222222, 15.488980344911113, 19.9144033006, 24.339826256288887, 28.765249211977775, 33.190672167666662, 37.616095123355549]|[332.11199999999997, 480.8705, 477.41099999999994, 422.05899999999997, 276.76, 172.975]
6|120000|26.1595110445|484.183797168|[14, 14, 14, 14, 14, 14]|15|83041.7282097|36958.2717903|39.8288066012|[0.0, 1.4224573786142858, 4.2673721358428569, 7.1122868930714285, 9.9572016503, 12.802116407528572, 15.647031164757145, 18.491945921985717, 21.33686067921429, 24.181775436442862, 27.026690193671435, 29.871604950900007, 32.71651970812858, 35.561434465357152, 38.406349222585717]|[332.11199999999997, 480.8705, 477.41099999999994, 422.05899999999997, 276.76, 172.975]
6|140000|79.11846505|463.529877234|[1, 1, 1, 1, 1, 1]|2|43058.6738865|96941.3261135|39.8288066012|[0.0, 19.9144033006]|[332.11199999999997, 480.8705, 477.41099999999994, 422.05899999999997, 276.76, 172.975]
6|140000|32.5256576299|459.450341334|[4, 4, 4, 4, 4, 4]|5|75352.6793014|64647.3206986|39.8288066012|[0.0, 4.97860082515, 14.93580247545, 24.89300412575, 34.850205776050004]|[332.11199999999997, 480.8705, 477.41099999999994, 422.05899999999997, 276.76, 172.975]
6|140000|27.446622622|468.100437761|[9, 9, 9, 9, 9, 9]|10|81333.0506745|58666.9493255|39.8288066012|[0.0, 2.2127114778444446, 6.6381344335333337, 11.063557389222222, 15.488980344911113, 19.9144033006, 24.339826256288887, 28.765249211977775, 33.190672167666662, 37.616095123355549]|[332.11199999999997, 480.8705, 477.41099999999994, 422.05899999999997, 276.76, 172.975]
6|140000|26.1595110445|485.214795683|[14, 14, 14, 14, 14, 14]|15|83041.7282097|56958.2717903|39.8288066012|[0.0, 1.4224573786142858, 4.2673721358428569, 7.1122868930714285, 9.9572016503, 12.802116407528572, 15.647031164757145, 18.491945921985717, 21.33686067921429, 24.181775436442862, 27.026690193671435, 29.871604950900007, 32.71651970812858, 35.561434465357152, 38.406349222585717]|[332.11199999999997, 480.8705, 477.41099999999994, 422.05899999999997, 276.76, 172.975]
