Landowners|Budget|Expected Damage|Run Time|Allocation|Levels|Total Budget Used|Remaining Budget|Maximum Amount Offered|Level Amounts|Area of Each Landowner
4|20000|135.175051133|116.083203247|[0, 1, 0, 0]|2|19290.2859012|709.714098841|39.8288066012|[0.0, 39.8288066012]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|20000|129.452597631|116.842655065|[3, 0, 0, 0]|5|18394.6654843|1605.33451568|39.8288066012|[0.0, 9.9572016503, 19.9144033006, 29.8716049509, 39.8288066012]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|20000|126.089178805|118.666464521|[4, 4, 0, 0]|10|19474.0029097|525.997090258|39.8288066012|[0.0, 4.4254229556888891, 8.8508459113777782, 13.276268867066667, 17.701691822755556, 22.127114778444444, 26.552537734133331, 30.977960689822218, 35.403383645511106, 39.828806601199993]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|20000|125.466782649|117.217892434|[9, 3, 0, 0]|15|19900.4888225|99.5111774776|39.8288066012|[0.0, 2.8449147572285716, 5.6898295144571431, 8.5347442716857138, 11.379659028914286, 14.224573786142859, 17.069488543371431, 19.914403300600004, 22.759318057828576, 25.604232815057149, 28.449147572285721, 31.294062329514293, 34.138977086742862, 36.983891843971435, 39.828806601200007]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|40000|111.878415599|118.806875601|[0, 1, 1, 0]|2|38029.4207766|1970.57922343|39.8288066012|[0.0, 39.8288066012]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|40000|84.3558966355|118.831886552|[3, 2, 0, 2]|5|39820.6616103|179.33838975|39.8288066012|[0.0, 9.9572016503, 19.9144033006, 29.8716049509, 39.8288066012]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|40000|83.9325939571|117.060480655|[6, 6, 0, 4]|10|39682.8738538|317.126146187|39.8288066012|[0.0, 4.4254229556888891, 8.8508459113777782, 13.276268867066667, 17.701691822755556, 22.127114778444444, 26.552537734133331, 30.977960689822218, 35.403383645511106, 39.828806601199993]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|40000|83.3109126714|119.079420984|[9, 9, 0, 7]|15|39948.6073841|51.3926159157|39.8288066012|[0.0, 2.8449147572285716, 5.6898295144571431, 8.5347442716857138, 11.379659028914286, 14.224573786142859, 17.069488543371431, 19.914403300600004, 22.759318057828576, 25.604232815057149, 28.449147572285721, 31.294062329514293, 34.138977086742862, 36.983891843971435, 39.828806601200007]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|60000|83.7238764222|118.313570579|[1, 0, 0, 1]|2|48087.9269965|11912.0730035|39.8288066012|[0.0, 39.8288066012]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|60000|51.7435345951|121.544370836|[3, 3, 2, 3]|5|59903.2271109|96.7728890789|39.8288066012|[0.0, 9.9572016503, 19.9144033006, 29.8716049509, 39.8288066012]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|60000|52.8682981993|121.214614776|[7, 7, 6, 5]|10|59662.0985372|337.901462843|39.8288066012|[0.0, 4.4254229556888891, 8.8508459113777782, 13.276268867066667, 17.701691822755556, 22.127114778444444, 26.552537734133331, 30.977960689822218, 35.403383645511106, 39.828806601199993]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|60000|52.1637581037|119.216826335|[10, 11, 9, 9]|15|59868.7801718|131.219828188|39.8288066012|[0.0, 2.8449147572285716, 5.6898295144571431, 8.5347442716857138, 11.379659028914286, 14.224573786142859, 17.069488543371431, 19.914403300600004, 22.759318057828576, 25.604232815057149, 28.449147572285721, 31.294062329514293, 34.138977086742862, 36.983891843971435, 39.828806601200007]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|80000|47.9568124354|119.155016754|[1, 1, 0, 1]|2|67378.2128976|12621.7871024|39.8288066012|[0.0, 39.8288066012]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|80000|31.735647799|117.209901241|[3, 4, 4, 4]|5|79985.7926116|14.2073884078|39.8288066012|[0.0, 9.9572016503, 19.9144033006, 29.8716049509, 39.8288066012]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|80000|29.7824886807|116.523663536|[9, 8, 7, 9]|10|79809.7304784|190.269521633|39.8288066012|[0.0, 4.4254229556888891, 8.8508459113777782, 13.276268867066667, 17.701691822755556, 22.127114778444444, 26.552537734133331, 30.977960689822218, 35.403383645511106, 39.828806601199993]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|80000|29.7053747792|120.329680113|[13, 13, 13, 13]|15|79966.1086464|33.891353613|39.8288066012|[0.0, 2.8449147572285716, 5.6898295144571431, 8.5347442716857138, 11.379659028914286, 14.224573786142859, 17.069488543371431, 19.914403300600004, 22.759318057828576, 25.604232815057149, 28.449147572285721, 31.294062329514293, 34.138977086742862, 36.983891843971435, 39.828806601200007]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|100000|25.0026587299|115.096677969|[1, 1, 1, 1]|2|86117.347773|13882.652227|39.8288066012|[0.0, 39.8288066012]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|100000|25.0026587299|117.130418532|[4, 4, 4, 4]|5|86117.347773|13882.652227|39.8288066012|[0.0, 9.9572016503, 19.9144033006, 29.8716049509, 39.8288066012]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|100000|25.0026587299|112.51106974|[9, 9, 9, 9]|10|86117.347773|13882.652227|39.8288066012|[0.0, 4.4254229556888891, 8.8508459113777782, 13.276268867066667, 17.701691822755556, 22.127114778444444, 26.552537734133331, 30.977960689822218, 35.403383645511106, 39.828806601199993]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|100000|25.0026587299|112.743594871|[14, 14, 14, 14]|15|86117.347773|13882.652227|39.8288066012|[0.0, 2.8449147572285716, 5.6898295144571431, 8.5347442716857138, 11.379659028914286, 14.224573786142859, 17.069488543371431, 19.914403300600004, 22.759318057828576, 25.604232815057149, 28.449147572285721, 31.294062329514293, 34.138977086742862, 36.983891843971435, 39.828806601200007]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
