100.7	136.8	147.3	126.9	85.2	128.1	157.1	112.4	118.6	143.1	137.8	126.1	157.9	149.4	131.3	149.8	136.2	151.0	187.0	133.5	109.4	117.1	120.0	124.1	139.3
99.6	115.1	142.6	147.4	131.5	110.2	141.7	131.7	90.2	129.7	140.2	122.6	168.5	161.4	135.1	132.7	129.8	158.0	150.1	167.2	90.2	94.6	101.3	99.3	108.2
128.1	94.6	120.7	144.7	155.1	107.0	140.4	146.7	110.2	107.0	145.9	105.8	166.4	169.2	143.5	132.6	134.0	143.3	221.2	173.0	103.3	100.0	93.8	97.9	98.1
112.5	118.4	105.5	129.0	171.4	105.4	125.7	143.6	139.2	105.2	142.8	128.6	118.7	174.5	152.5	133.6	145.4	146.0	168.5	151.1	95.8	95.2	98.5	92.1	93.5
83.6	110.8	112.4	116.1	163.0	125.5	114.0	135.1	146.4	105.8	121.9	140.2	125.5	160.7	186.9	149.0	141.6	138.6	190.8	171.7	114.9	103.2	111.5	110.5	114.7
98.9	81.1	94.5	107.0	129.1	141.2	109.7	126.4	139.0	137.5	93.9	128.6	128.2	139.0	238.1	134.8	135.3	135.1	159.0	163.8	120.4	97.1	99.8	98.3	74.3
141.1	94.0	75.5	82.3	108.5	142.4	119.9	119.9	135.9	135.6	124.3	106.9	129.7	211.9	172.0	159.0	153.4	146.8	166.8	203.3	132.5	94.4	84.2	76.7	99.2
147.1	149.5	113.2	80.8	90.5	117.1	132.4	120.2	132.2	132.1	129.9	115.8	132.3	196.3	131.9	163.2	157.7	144.6	176.4	168.4	164.0	115.2	121.0	126.3	100.0
141.1	145.0	145.1	113.2	71.5	84.3	108.6	120.5	133.7	137.9	121.8	121.1	123.7	163.6	146.0	160.7	172.6	156.6	160.9	172.1	185.9	118.8	115.9	131.1	153.3
126.8	139.5	145.1	145.6	111.7	68.4	77.6	79.8	102.2	133.9	128.8	124.3	119.9	137.5	152.8	143.4	176.1	165.2	164.2	180.2	164.6	143.2	96.2	109.3	128.7
119.5	125.5	138.9	146.9	147.3	122.6	76.7	53.7	64.0	86.9	119.9	123.7	121.4	128.2	140.2	124.5	171.4	186.2	173.6	169.4	161.1	176.7	81.6	79.0	94.6
120.1	121.7	128.7	141.8	144.6	136.4	135.7	126.4	113.0	77.0	64.1	85.7	115.1	123.8	131.8	127.7	132.2	199.4	184.5	153.1	158.9	214.1	109.6	109.6	101.7
109.4	118.6	128.3	140.3	138.1	132.1	135.9	113.0	135.5	142.3	117.3	82.4	62.6	95.4	126.5	128.9	141.3	238.7	153.2	160.4	188.1	232.1	106.5	85.1	66.2
74.5	90.0	112.0	141.5	139.6	134.8	143.4	112.9	113.7	133.0	135.1	133.2	134.5	88.5	80.6	122.4	153.7	170.7	228.9	255.3	246.3	203.8	113.5	68.8	100.1
122.2	87.4	89.3	112.8	136.7	144.2	142.1	134.3	100.6	121.2	130.7	125.1	130.4	138.8	116.5	83.5	133.9	253.1	231.5	160.0	165.5	210.7	161.8	154.8	71.3
132.7	117.4	90.5	83.9	112.8	142.4	148.7	145.7	124.8	98.5	123.1	125.0	125.0	128.6	135.1	116.4	113.1	195.5	149.5	186.3	230.3	198.5	143.1	213.3	112.2
128.6	130.1	122.2	79.5	79.7	117.0	138.3	143.4	147.6	110.5	100.2	120.1	122.9	125.2	130.6	131.9	105.2	138.3	172.1	205.2	176.6	174.1	162.0	189.4	182.8
126.2	129.7	132.8	125.5	84.3	78.5	109.4	134.8	141.6	147.1	109.6	100.0	115.7	123.3	127.1	130.0	124.8	99.9	151.0	190.2	209.9	160.8	162.2	170.0	203.2
124.1	127.2	128.2	129.9	126.6	88.7	69.9	102.7	127.2	132.3	139.6	113.2	101.0	114.3	124.1	130.0	130.9	116.9	108.6	187.3	214.9	136.5	165.6	183.0	184.1
119.1	126.4	130.2	127.0	126.3	128.6	103.9	69.2	87.1	107.6	122.7	129.9	120.4	108.0	118.7	123.8	127.6	127.1	110.2	140.7	209.4	133.8	173.0	173.2	249.8
104.9	120.5	130.0	136.3	132.1	130.7	127.4	112.1	82.8	75.8	83.4	115.3	122.6	122.3	119.1	126.0	126.6	126.7	119.9	117.9	180.1	138.6	204.7	245.2	207.3
116.9	110.3	119.3	130.9	133.9	131.7	131.0	130.0	124.9	121.9	113.4	96.4	113.6	116.6	108.5	116.7	129.2	125.1	125.1	119.4	128.3	146.9	222.0	202.6	181.0
121.0	115.6	110.7	119.3	127.9	131.9	130.6	128.3	127.0	124.8	124.1	103.3	73.0	65.5	67.0	70.3	99.2	117.8	121.5	124.2	120.5	130.4	220.4	232.3	146.7
120.5	122.8	116.4	112.0	118.9	123.8	129.9	129.6	127.7	125.5	124.6	124.7	121.2	122.0	123.4	103.9	80.9	77.4	82.7	107.3	120.0	141.2	231.3	169.7	155.9
132.5	121.2	125.2	128.8	122.5	120.1	123.7	125.6	126.6	124.5	123.8	124.6	123.8	116.2	124.1	128.8	127.1	126.7	115.2	84.6	89.4	137.8	176.6	160.7	164.6
